x_Endpoint_ID,x_partner_ID,x_SiteID,x_ClientID,x_Reg_ID,x_agentMachineID
f09f6f47-81b1-4625-b9a1-851502accf8d,108011,1080113,1080113,2163103,f09f6f4781b14625b9a1851502accf8d
0dbfc79f-3d92-46fd-8f45-5b24e5a81624,108038,1080383,1080383,2217111,0dbfc79f3d9246fd8f455b24e5a81624
cf47c552-30ad-46b2-8c08-2c0162ee750a,104086,1040863,1040863,2035611,cf47c55230ad46b28c082c0162ee750a
d6daa81c-8066-4f8c-891b-fd2812ca8335,109001,1090011,1090011,2218476,d6daa81c80664f8c891bfd2812ca8335
314297c9-e741-49db-bcf8-d8ef9d2ae46c,110005,1100052,1100052,2305116,314297c9e74149dbbcf8d8ef9d2ae46c
e7fa7255-960d-4a8d-a710-337a609200ed,105075,1050754,1050754,2066030,e7fa7255960d4a8da710337a609200ed
23f97b40-78f6-432a-8a02-a206caa3d0e8,107029,1070292,1070292,2126365,23f97b4078f6432a8a02a206caa3d0e8
eddde4fd-5543-4e85-a6be-4c8f2c05bc57,107023,1070232,1070232,2120232,eddde4fd55434e85a6be4c8f2c05bc57
d185b5ce-0563-4c79-8a1d-291f4bc1b560,111001,1110011,1110011,2311850,d185b5ce05634c798a1d291f4bc1b560
0fb6e02e-10c1-4d5f-8709-aa7c828254d5,111001,1110013,1110013,2321912,0fb6e02e10c14d5f8709aa7c828254d5
29a0020f-608b-4424-bfbf-6397e59a9313,107042,1070421,1070421,2138983,29a0020f608b4424bfbf6397e59a9313
36c0a651-81fe-40f3-9105-236622ea1d15,108030,1080302,1080302,2200730,36c0a65181fe40f39105236622ea1d15
414282d7-0aee-48ad-96fc-842b238fb747,109009,1090092,1090092,2250955,414282d70aee48ad96fc842b238fb747
909e7406-1320-4520-a4d9-1b8a3fe59ca4,103068,1030682,1030682,2017016,909e740613204520a4d91b8a3fe59ca4
cd3a3017-0b46-4ac4-ad57-116f7b305753,105064,1050642,1050642,2061464,cd3a30170b464ac4ad57116f7b305753
7d13dd0c-42b6-46e5-9985-f2dbe90b7a7d,103074,1030742,1030742,2017622,7d13dd0c42b646e59985f2dbe90b7a7d
cdf9990d-2dbe-49e0-ad2b-6b5f099ccea6,107017,1070174,1070174,2114667,cdf9990d2dbe49e0ad2b6b5f099ccea6
8af0f76c-5c04-4cd7-adb3-cf8257e760fc,109011,1090113,1090113,2260010,8af0f76c5c044cd7adb3cf8257e760fc
a6edf916-8423-4df7-888e-97fbd6c9f24d,107010,1070101,1070101,2106929,a6edf91684234df7888e97fbd6c9f24d
0ddd24f7-1db2-44d9-b255-2203b1a92454,109011,1090112,1090112,2258942,0ddd24f71db244d9b2552203b1a92454
c1dfe7cb-eefa-4adc-ac1d-eb60199ddc53,103063,1030632,1030632,2016529,c1dfe7cbeefa4adcac1deb60199ddc53
6563800f-2346-43cf-ae7c-e8853d269a5e,107042,1070421,1070421,2139031,6563800f234643cfae7ce8853d269a5e
d36db5a5-b127-428d-bb1a-65b2f12c256f,105003,1050034,1050034,2037209,d36db5a5b127428dbb1a65b2f12c256f
7821ec9b-6a22-417e-a110-3d8093b0461d,101049,1010492,1010492,2000581,7821ec9b6a22417ea1103d8093b0461d
adf1850f-d42c-4c92-a2b4-feadb557edea,103055,1030552,1030552,2015727,adf1850fd42c4c92a2b4feadb557edea
31c9808a-c55c-4903-8d2c-eb26b853d888,108033,1080334,1080334,2207455,31c9808ac55c49038d2ceb26b853d888
35fdce24-20d9-401c-9894-fb7ec6879461,109005,1090053,1090053,2236597,35fdce2420d9401c9894fb7ec6879461
27ac251d-3a70-4202-b50e-96abfab33f58,109004,1090043,1090043,2232444,27ac251d3a704202b50e96abfab33f58
87ec606c-176b-4ad0-bca6-7599ee495123,105061,1050613,1050613,2060361,87ec606c176b4ad0bca67599ee495123
3c0fa6e5-144f-4f85-9c05-aeffa9bbbe72,104058,1040583,1040583,2030028,3c0fa6e5144f4f859c05aeffa9bbbe72
c5c8c959-fc84-446e-b5a1-a5d22b2fd896,108017,1080172,1080172,2174772,c5c8c959fc84446eb5a1a5d22b2fd896
0588e8df-2a1b-4f8e-af3c-e6699822c371,110003,1100031,1100031,2284189,0588e8df2a1b4f8eaf3ce6699822c371
706a0d24-6c74-4513-bfd7-4abd428f1963,107018,1070181,1070181,2114896,706a0d246c744513bfd74abd428f1963
8f0c6425-0684-4363-a0b9-b2adb4e8034a,108033,1080332,1080332,2206884,8f0c642506844363a0b9b2adb4e8034a
b75c33c0-1a17-4975-b039-faa2cc879507,105053,1050534,1050534,2057269,b75c33c01a174975b039faa2cc879507
fa9ea0f7-f74d-470e-828a-b44ad90a2980,107014,1070143,1070143,2111465,fa9ea0f7f74d470e828ab44ad90a2980
eb4c5307-acb1-44ac-b0ba-a17cecd0688a,102143,1021434,1021434,2009556,eb4c5307acb144acb0baa17cecd0688a
c4509445-53d1-47ff-b710-364592eda683,105026,1050261,1050261,2046095,c450944553d147ffb710364592eda683
37bc5633-89e1-4237-9edf-1bfefb8fbd4b,109010,1090104,1090104,2257158,37bc563389e142379edf1bfefb8fbd4b
e2801343-45c7-4316-9ac4-d53191d560e5,108004,1080041,1080041,2148172,e280134345c743169ac4d53191d560e5
426fed0d-1447-4587-9eae-622e64f19739,104019,1040191,1040191,2022107,426fed0d144745879eae622e64f19739
b74e4ddc-a65d-4ec4-9b1b-69fe0e1146d3,102016,1020161,1020161,2002911,b74e4ddca65d4ec49b1b69fe0e1146d3
46f7480d-c48a-4080-9c93-d5f15c0b2b68,111001,1110014,1110014,2328215,46f7480dc48a40809c93d5f15c0b2b68
ff3e293a-595a-446d-9b06-a8ac0d87f28d,110005,1100051,1100051,2301897,ff3e293a595a446d9b06a8ac0d87f28d
87c8fe9b-2187-4243-8e78-0644cbfb0d85,109006,1090064,1090064,2241423,87c8fe9b218742438e780644cbfb0d85
aa6f1385-1fc2-4508-b735-5783b593363a,104046,1040462,1040462,2027549,aa6f13851fc24508b7355783b593363a
74461406-995c-4e1a-ae29-f398362b6def,106036,1060362,1060362,2092068,74461406995c4e1aae29f398362b6def
d5506aeb-889d-4922-97a8-41cf6fc9670e,106023,1060232,1060232,2084373,d5506aeb889d492297a841cf6fc9670e
0f50b029-a58f-4876-9aae-16dca196689b,106005,1060051,1060051,2073428,0f50b029a58f48769aae16dca196689b
19350a0d-a476-47f2-b07c-fb2fb60e288f,108034,1080344,1080344,2209442,19350a0da47647f2b07cfb2fb60e288f
4acebb9a-7754-4b16-a039-00a67dd90bde,108034,1080343,1080343,2209349,4acebb9a77544b16a03900a67dd90bde
920c6858-796d-45a5-8012-c4e9dad7d3b0,108036,1080362,1080362,2212643,920c6858796d45a58012c4e9dad7d3b0
bb32e43f-e79a-4021-bac1-ababc2027e36,109002,1090021,1090021,2222883,bb32e43fe79a4021bac1ababc2027e36
8f23b3d7-a44d-4924-84aa-96a0f663e6b4,104010,1040104,1040104,2020452,8f23b3d7a44d492484aa96a0f663e6b4
d453fe82-b61d-4a4d-a1eb-529875b5b5f5,108038,1080382,1080382,2216571,d453fe82b61d4a4da1eb529875b5b5f5
969f639b-9d2c-4503-bd18-485e24fa0b3b,109002,1090024,1090024,2225138,969f639b9d2c4503bd18485e24fa0b3b
506b2a05-4a6b-447e-8c32-4d10fb2c708c,110001,1100011,1100011,2267894,506b2a054a6b447e8c324d10fb2c708c
08e110c9-47ed-4b69-8133-bb19b3ef5663,103002,1030023,1030023,2010454,08e110c947ed4b698133bb19b3ef5663
675c60fb-b179-437f-ab9b-23a525612141,111001,1110014,1110014,2329912,675c60fbb179437fab9b23a525612141
2aebe483-6520-4b3b-a244-3327e578a2cf,110004,1100044,1100044,2299862,2aebe48365204b3ba2443327e578a2cf
074a0155-cc57-4ca4-81f6-4612a126993d,108010,1080102,1080102,2160879,074a0155cc574ca481f64612a126993d
245ff762-2ada-430f-88a3-68f1ed818978,104007,1040071,1040071,2019723,245ff7622ada430f88a368f1ed818978
5feeb88b-4711-4f08-8b05-6401ed73ae32,111001,1110012,1110012,2320007,5feeb88b47114f088b056401ed73ae32
a68ddeb5-4a22-4cb3-8493-788120b44270,109012,1090123,1090123,2263913,a68ddeb54a224cb38493788120b44270
e15a7661-96a5-49f5-ba40-aab49ea0897e,111001,1110012,1110012,2320405,e15a766196a549f5ba40aab49ea0897e
4f6b09e9-a55a-421d-982c-73f6a030a99e,101077,1010771,1010771,2000913,4f6b09e9a55a421d982c73f6a030a99e
291e18e6-13b7-41b7-abd2-f9db9d6da2c9,107030,1070301,1070301,2127059,291e18e613b741b7abd2f9db9d6da2c9
3c4435a6-127f-4cac-86ad-7d33219e18ce,109003,1090031,1090031,2226112,3c4435a6127f4cac86ad7d33219e18ce
7f55c165-24e4-4bda-bc9d-758b7848c471,104076,1040763,1040763,2033626,7f55c16524e44bdabc9d758b7848c471
71fc1958-78c8-4b08-a863-94aa937ac86f,109008,1090081,1090081,2245974,71fc195878c84b08a86394aa937ac86f
744396e4-5010-4624-bce0-1118f74d5611,108024,1080241,1080241,2188017,744396e450104624bce01118f74d5611
6e9f9287-a024-400e-84e0-22b5fe7b31ea,105040,1050404,1050404,2052069,6e9f9287a024400e84e022b5fe7b31ea
d517d72b-e1a3-4417-a843-d2d38ac5721f,105070,1050703,1050703,2063972,d517d72be1a34417a843d2d38ac5721f
2e89994f-4c22-43f9-a1d8-4f59b2b96e43,108014,1080142,1080142,2168511,2e89994f4c2243f9a1d84f59b2b96e43
b5608da1-99e9-4d29-b38e-d51b70d6d4f6,111001,1110014,1110014,2327828,b5608da199e94d29b38ed51b70d6d4f6
8281ebab-932b-47cc-9baa-23a9a42b3a36,102042,1020422,1020422,2004274,8281ebab932b47cc9baa23a9a42b3a36
5e7d7495-fe31-4623-b85a-8fe489f8ced5,105037,1050372,1050372,2050619,5e7d7495fe314623b85a8fe489f8ced5
e29ead8d-6af5-4529-a439-9b2d069ea1be,106016,1060164,1060164,2080450,e29ead8d6af54529a4399b2d069ea1be
730f5269-af1b-427e-80e2-9a8ebc16ea57,108019,1080192,1080192,2178638,730f5269af1b427e80e29a8ebc16ea57
11d6fe0c-4c76-492f-86a4-9292a424a2ec,107011,1070112,1070112,2108191,11d6fe0c4c76492f86a49292a424a2ec
8e092e76-68e3-48c7-9e7a-c4edd87524aa,105084,1050844,1050844,2069621,8e092e7668e348c79e7ac4edd87524aa
39ed3628-523c-4ac2-8c88-82537ee836c9,107040,1070401,1070401,2137077,39ed3628523c4ac28c8882537ee836c9
fd2c2be8-b604-499c-b70a-1f9875cdc992,109007,1090073,1090073,2244793,fd2c2be8b604499cb70a1f9875cdc992
e95071ef-9369-49fc-8f6e-b2c110eafca4,106043,1060432,1060432,2096261,e95071ef936949fc8f6eb2c110eafca4
7cb70ccb-710d-412c-a53f-21751d4be00c,108020,1080203,1080203,2180993,7cb70ccb710d412ca53f21751d4be00c
33ba9364-f342-4860-b3d4-3e31f7b6ff50,110003,1100034,1100034,2292747,33ba9364f3424860b3d43e31f7b6ff50
023fb1b0-722e-493d-90fa-72bed72c3f35,107015,1070153,1070153,2112389,023fb1b0722e493d90fa72bed72c3f35
88d48c85-39e5-41d2-b932-d94eb86f6275,110003,1100031,1100031,2285383,88d48c8539e541d2b932d94eb86f6275
72d0147a-b138-49cd-8e96-6fe9d34388c5,107020,1070203,1070203,2117502,72d0147ab13849cd8e966fe9d34388c5
be2d7238-2dfd-4943-aaad-5f1c6ddb414e,108025,1080254,1080254,2191856,be2d72382dfd4943aaad5f1c6ddb414e
113ff02d-ed20-4127-abb7-db54bf938605,105039,1050394,1050394,2051644,113ff02ded204127abb7db54bf938605
022f3903-b717-4e11-b2e0-97f8825dad55,106029,1060292,1060292,2087970,022f3903b7174e11b2e097f8825dad55
f490bcf9-57ef-4fe9-83a7-f6a477df3e86,108007,1080074,1080074,2155524,f490bcf957ef4fe983a7f6a477df3e86
f1eb5525-5c50-4d66-9fe2-b4b1af1832b6,108010,1080101,1080101,2159898,f1eb55255c504d669fe2b4b1af1832b6
dab7a5cd-fca0-4714-9943-e766b16b8217,107040,1070404,1070404,2137880,dab7a5cdfca047149943e766b16b8217
d7579cf7-a602-4f49-8a12-6208aecf29a3,105057,1050573,1050573,2058706,d7579cf7a6024f498a126208aecf29a3
122a0a6f-d8dd-4d43-871f-a1a9f4ba8159,108011,1080113,1080113,2162926,122a0a6fd8dd4d43871fa1a9f4ba8159
0a91098c-f5d2-486a-9829-af1a27d83f05,108004,1080043,1080043,2149020,0a91098cf5d2486a9829af1a27d83f05
e33d7ffa-2896-45eb-a4e2-c03940d1fc0e,108035,1080352,1080352,2210734,e33d7ffa289645eba4e2c03940d1fc0e
0dd20af1-4818-42c4-939c-fb09227e5c53,108030,1080301,1080301,2200274,0dd20af1481842c4939cfb09227e5c53
3a514183-a075-4ce0-b8cd-bcfcb29bc089,107004,1070042,1070042,2101225,3a514183a0754ce0b8cdbcfcb29bc089
acc1d343-6458-4ea9-ac80-031936adfcab,109012,1090123,1090123,2264667,acc1d34364584ea9ac80031936adfcab
202941b6-79f3-404d-ba9c-6eeb6affdb21,108010,1080104,1080104,2161579,202941b679f3404dba9c6eeb6affdb21
6b232890-063e-4691-a5bd-e32c11143a99,103066,1030661,1030661,2016811,6b232890063e4691a5bde32c11143a99
95d2c1a2-4416-4a47-a56a-fe93fde8db19,108034,1080341,1080341,2208356,95d2c1a244164a47a56afe93fde8db19
c38db018-586c-482e-a439-50f6ce04d77b,109009,1090091,1090091,2250237,c38db018586c482ea43950f6ce04d77b
f381f16c-b318-4a08-8529-65d62ff1355a,105020,1050202,1050202,2043825,f381f16cb3184a08852965d62ff1355a
de9c8a6a-290e-4acf-9519-61689ac5dc69,108029,1080293,1080293,2199314,de9c8a6a290e4acf951961689ac5dc69
7b3a53d9-46c4-475e-885d-767dc1d23ffc,108037,1080374,1080374,2215481,7b3a53d946c4475e885d767dc1d23ffc
175ae6bf-78c9-479c-921b-856731ce6c8a,108031,1080314,1080314,2203779,175ae6bf78c9479c921b856731ce6c8a
60e12861-68dc-4add-b1a1-5d18e8f2ec5c,108028,1080283,1080283,2197217,60e1286168dc4addb1a15d18e8f2ec5c
7b29530a-722b-437d-935f-362e87cea059,108003,1080032,1080032,2146796,7b29530a722b437d935f362e87cea059
62aff437-464c-4f6f-92a0-2d0b82fdeaf3,109011,1090111,1090111,2258381,62aff437464c4f6f92a02d0b82fdeaf3
45b6079f-446e-4f92-882f-4ac467b9c4fc,109001,1090011,1090011,2218605,45b6079f446e4f92882f4ac467b9c4fc
89949128-6763-4844-91e6-5f20a691aec6,105060,1050604,1050604,2060087,899491286763484491e65f20a691aec6
9c33c8fd-4025-4028-a02c-667115edd70a,106030,1060304,1060304,2088760,9c33c8fd40254028a02c667115edd70a
f113ab5b-f8c1-4be9-94a8-cb34f0c42a2f,110002,1100023,1100023,2281131,f113ab5bf8c14be994a8cb34f0c42a2f
4165a214-a7ef-4a27-8c56-af4acbcba93e,103019,1030191,1030191,2012095,4165a214a7ef4a278c56af4acbcba93e
737c1f0d-0a5c-4cc6-b2f1-f52be7aee862,107014,1070141,1070141,2110972,737c1f0d0a5c4cc6b2f1f52be7aee862
b88e2ef1-987d-458b-adcf-c9df397743b9,107006,1070061,1070061,2102951,b88e2ef1987d458badcfc9df397743b9
0968c856-5f46-4cc5-97a6-24e066ccc78c,106029,1060294,1060294,2088205,0968c8565f464cc597a624e066ccc78c
